
****************************** FastFind 2.2 (c)FastFrench 2013 ********
		Started  Wed Jun 14 13:09:33 2017

             4.377mS|ChangeMode(231) => m_bDebugGraphique=1, m_DebugModeTxt=  E3
            73.488µS|FFGetPixel(x:2287, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2288, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.720µS|FFGetPixel(x:2289, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2290, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2291, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2292, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2293, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2294, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2295, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2296, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2297, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2298, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2299, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2300, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2301, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2302, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2303, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2304, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2305, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           115.774µS|FFGetPixel(x:2306, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2307, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2308, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2309, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2310, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2311, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2312, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2313, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2314, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2315, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2316, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2317, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2318, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2319, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2320, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.309µS|FFGetPixel(x:2321, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2322, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2323, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2324, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2325, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2326, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.720µS|FFGetPixel(x:2327, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2328, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2329, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2330, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2331, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2332, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2333, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2334, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2335, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2336, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           208.558µS|FFGetPixel(x:2337, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2338, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2339, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2340, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2341, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2342, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2343, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2344, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2345, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.720µS|FFGetPixel(x:2346, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2347, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2348, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2349, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2350, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2351, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2352, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2353, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2354, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.309µS|FFGetPixel(x:2355, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.309µS|FFGetPixel(x:2356, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            81.288µS|FFGetPixel(x:2357, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            97.300µS|FFGetPixel(x:2358, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           128.912µS|FFGetPixel(x:2359, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            79.236µS|FFGetPixel(x:2360, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.309µS|FFGetPixel(x:2361, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            88.678µS|FFGetPixel(x:2362, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2363, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            76.362µS|FFGetPixel(x:2364, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2365, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            79.236µS|FFGetPixel(x:2366, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            80.878µS|FFGetPixel(x:2367, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           148.618µS|FFGetPixel(x:2368, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           126.859µS|FFGetPixel(x:2369, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           106.742µS|FFGetPixel(x:2370, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            78.825µS|FFGetPixel(x:2371, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           107.563µS|FFGetPixel(x:2372, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           123.985µS|FFGetPixel(x:2373, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           312.426µS|FFGetPixel(x:2374, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           135.070µS|FFGetPixel(x:2375, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           138.354µS|FFGetPixel(x:2376, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           131.375µS|FFGetPixel(x:2377, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           198.294µS|FFGetPixel(x:2378, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           178.999µS|FFGetPixel(x:2379, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           134.659µS|FFGetPixel(x:2380, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           130.965µS|FFGetPixel(x:2381, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           135.891µS|FFGetPixel(x:2382, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           131.375µS|FFGetPixel(x:2383, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           133.017µS|FFGetPixel(x:2384, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           131.375µS|FFGetPixel(x:2385, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           156.008µS|FFGetPixel(x:2386, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            98.942µS|FFGetPixel(x:2387, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            83.341µS|FFGetPixel(x:2388, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           118.238µS|FFGetPixel(x:2389, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           126.859µS|FFGetPixel(x:2390, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           126.449µS|FFGetPixel(x:2391, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           126.859µS|FFGetPixel(x:2392, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           112.490µS|FFGetPixel(x:2393, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           200.758µS|FFGetPixel(x:2394, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           137.123µS|FFGetPixel(x:2395, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           149.029µS|FFGetPixel(x:2396, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           192.136µS|FFGetPixel(x:2397, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           172.019µS|FFGetPixel(x:2398, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           265.624µS|FFGetPixel(x:2399, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           131.375µS|FFGetPixel(x:2400, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           129.733µS|FFGetPixel(x:2401, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           133.838µS|FFGetPixel(x:2402, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           130.143µS|FFGetPixel(x:2403, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           130.143µS|FFGetPixel(x:2404, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           129.733µS|FFGetPixel(x:2405, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           111.258µS|FFGetPixel(x:2406, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           130.554µS|FFGetPixel(x:2407, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           129.733µS|FFGetPixel(x:2408, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           126.038µS|FFGetPixel(x:2409, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            77.593µS|FFGetPixel(x:2410, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2411, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2412, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2413, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2414, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2415, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2416, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2417, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2418, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2419, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2420, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2421, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2422, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2423, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2424, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2425, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2426, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2427, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2428, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2429, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           132.607µS|FFGetPixel(x:2430, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2431, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2432, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2433, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2434, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2435, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2436, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2437, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2438, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2439, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2440, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2441, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2442, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2443, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2444, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2445, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2446, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2447, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2448, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2449, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2450, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2451, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2452, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2453, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2454, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2455, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2456, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2457, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2458, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2459, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2460, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           121.522µS|FFGetPixel(x:2461, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2462, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2463, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2464, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2465, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2466, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2467, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2468, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2469, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2470, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.720µS|FFGetPixel(x:2471, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2472, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2473, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2474, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2475, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2476, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2477, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2478, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2479, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2480, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2481, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2482, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2483, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2484, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.309µS|FFGetPixel(x:2485, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2486, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2487, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2488, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2489, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2490, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2491, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           114.543µS|FFGetPixel(x:2492, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2493, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2494, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2495, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2496, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2497, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2498, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2499, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2500, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2501, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2502, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2503, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2504, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2505, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            77.593µS|FFGetPixel(x:2506, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            87.036µS|FFGetPixel(x:2507, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2508, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2509, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2510, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
